data_dte,Airport Name,CITY,STATE,COUNTRY,Scheduled,Charter,Total
2/1/19,"Minneapolis, MN: Minneapolis-St Paul International",MINNEAPOLIS/ST.PAUL,MINNESOTA,USA,268808,1123,269931
2/1/19,"Rochester, MN: Rochester International",ROCHESTER,MINNESOTA,USA,53,0,53
2/1/19,"Kansas City, MO: Kansas City International",KANSAS CITY,MISSOURI,USA,6649,1045,7694
2/1/19,"St. Louis, MO: Bi-State Parks",ST. LOUIS,MISSOURI,USA,0,45,45
2/1/19,"St. Louis, MO: St Louis Lambert International",ST. LOUIS,MISSOURI,USA,26183,730,26913
2/1/19,"Omaha, NE: Eppley Airfield",OMAHA,NEBRASKA,USA,672,0,672
2/1/19,"Las Vegas, NV: Harry Reid International",LAS VEGAS,NEVADA,USA,251495,308,251803
2/1/19,"Reno, NV: Reno/Tahoe International",RENO,NEVADA,USA,3485,0,3485
2/1/19,"Portsmouth, NH: Portsmouth International at Pease",PORTSMOUTH,NEW HAMPSHIRE,USA,0,1,1
2/1/19,"Newark, NJ: Newark Liberty International",NEWARK,NEW JERSEY,USA,890685,924,891609
2/1/19,"Teterboro, NJ: Teterboro Airport",TETERBORO,NEW JERSEY,USA,0,185,185
2/1/19,"Trenton, NJ: Trenton Mercer",TRENTON,NEW JERSEY,USA,0,3,3
2/1/19,"Albuquerque, NM: Albuquerque International Sunport",ALBUQUERQUE,NEW MEXICO,USA,369,0,369
2/1/19,"Albany, NY: Albany International",ALBANY,NEW YORK,USA,96,0,96
2/1/19,"Buffalo, NY: Buffalo Niagara International",BUFFALO,NEW YORK,USA,509,1132,1641
2/1/19,"East Farmingdale, NY: Republic",FARMINGDALE,NEW YORK,USA,0,132,132
2/1/19,"New York, NY: John F. Kennedy International",NEW YORK,NEW YORK,USA,2105651,331,2105982
2/1/19,"New York, NY: LaGuardia",NEW YORK,NEW YORK,USA,140947,9,140956
2/1/19,"Newburgh/Poughkeepsie, NY: New York Stewart International",NEWBURGH,NEW YORK,USA,12215,0,12215
2/1/19,"Rochester, NY: Frederick Douglass Grtr Rochester International",ROCHESTER,NEW YORK,USA,0,23,23
2/1/19,"White Plains, NY: Westchester County",WHITE PLAINS,NEW YORK,USA,0,91,91
2/1/19,"Charlotte, NC: Charlotte Douglas International",CHARLOTTE,NORTH CAROLINA,USA,227619,112,227731
2/1/19,"Raleigh/Durham, NC: Raleigh-Durham International",RALEIGH/DURHAM,NORTH CAROLINA,USA,24454,54,24508
2/1/19,"Cincinnati, OH: Cincinnati Municipal Lunken Field",CINCINNATI,OHIO,USA,0,2,2
2/1/19,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CINCINNATI,OHIO,USA,14731,498,15229
2/1/19,"Cleveland, OH: Cleveland-Hopkins International",CLEVELAND,OHIO,USA,13038,242,13280
2/1/19,"Columbus, OH: John Glenn Columbus International",COLUMBUS,OHIO,USA,6238,541,6779
2/1/19,"Columbus, OH: Rickenbacker International",COLUMBUS,OHIO,USA,0,498,498
2/1/19,"Portland, OR: Portland International",PORTLAND,OREGON,USA,46710,0,46710
2/1/19,"Philadelphia, PA: Philadelphia International",PHILADELPHIA,PENNSYLVANIA,USA,196303,546,196849
2/1/19,"Pittsburgh, PA: Pittsburgh International",PITTSBURGH,PENNSYLVANIA,USA,6612,3973,10585
2/1/19,"Providence, RI: Rhode Island Tf Green International",PROVIDENCE,RHODE ISLAND,USA,5161,1,5162
2/1/19,"Greer, SC: Greenville-Spartanburg International",GREENVILLE/SPARTANBURG,SC,USA,365,0,365
2/1/19,"Columbia, SC: Columbia Metropolitan",COLUMBIA,SOUTH CAROLINA,USA,136,0,136
2/1/19,"Myrtle Beach, SC: Myrtle Beach International",MYRTLE BEACH,SOUTH CAROLINA,USA,271,0,271
2/1/19,"Memphis, TN: Memphis International",MEMPHIS,TENNESSEE,USA,1649,0,1649
2/1/19,"Nashville, TN: Nashville International",NASHVILLE,TENNESSEE,USA,16292,255,16547
2/1/19,"Austin, TX: Austin - Bergstrom International",AUSTIN,TEXAS,USA,19788,124,19912
2/1/19,"Dallas, TX: Dallas Love Field",DALLAS/FT.WORTH,TEXAS,USA,0,2,2
2/1/19,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DALLAS/FT.WORTH,TEXAS,USA,590511,0,590511
2/1/19,"Houston, TX: George Bush Intercontinental/Houston",HOUSTON,TEXAS,USA,741173,106,741279
2/1/19,"Houston, TX: William P Hobby",HOUSTON,TEXAS,USA,64353,0,64353
2/1/19,"Laredo, TX: Laredo International",LAREDO,TEXAS,USA,19,0,19
2/1/19,"San Antonio, TX: San Antonio International",SAN ANTONIO,TEXAS,USA,24793,361,25154
2/1/19,"Salt Lake City, UT: Salt Lake City International",SALT LAKE CITY,UTAH,USA,62451,0,62451
2/1/19,"Burlington, VT: Burlington International",BURLINGTON,VERMONT,USA,0,3,3
2/1/19,"Norfolk, VA: Norfolk International",NORFOLK,VIRGINIA,USA,0,576,576
2/1/19,"Seattle, WA: Boeing Field/King County International",SEATTLE,WASHINGTON,USA,0,24,24
2/1/19,"Seattle, WA: Lake Union Terminal",SEATTLE,WASHINGTON,USA,856,4,860
2/1/19,"Seattle, WA: Seattle/Tacoma International",SEATTLE,WASHINGTON,USA,343722,0,343722
2/1/19,"Spokane, WA: Spokane International",SPOKANE,WASHINGTON,USA,0,13,13
2/1/19,"Milwaukee, WI: General Mitchell International",MILWAUKEE,WISCONSIN,USA,4245,346,4591
2/1/19,"Christiansted, VI: Henry E. Rohlsen",CHRISTIANSTED,ST.CROIX,USVI,78,2,80
2/1/19,"Charlotte Amalie, VI: Cyril E King",CHARLOTTE AMALIE,ST.THOMAS,USVI,629,7,636
2/1/20,"Guam, TT: Guam International",GUAM ISLAND,#VALUE!,#VALUE!,148195,0,148195
2/1/20,"Pago Pago, TT: Pago Pago International",PAGO PAGO,#VALUE!,#VALUE!,2578,0,2578
2/1/20,"Saipan, TT: Francisco C. Ada Saipan International",SAIPAN,#VALUE!,#VALUE!,19680,14,19694
2/1/20,"San Juan, PR: Luis Munoz Marin International",SAN JUAN,#VALUE!,#VALUE!,71406,701,72107
2/1/20,"Kona, HI: Ellison Onizuka Kona International at Keahole",KONA,HAWAII,"HAWAII, USA",26027,5,26032
2/1/20,"Lihue, HI: Lihue Airport",LIHUE,KAUAI,"HAWAII, USA",8361,0,8361
2/1/20,"Kahului, HI: Kahului Airport",KAHULUI,MAUI,"HAWAII, USA",29086,10113,39199
2/1/20,"Honolulu, HI: Daniel K Inouye International",HONOLULU,OAHU,"HAWAII, USA",390254,12026,402280
2/1/20,"Hartford, CT: Bradley International",HARTFORD,CT/SPRINGFIELD,"MA, USA",7218,383,7601
2/1/20,"Bullhead City, AZ: Laughlin/Bullhead International",BULLHEAD CITY,AZ/LAUGHLIN,"NV, USA",0,1087,1087
2/1/20,"Anchorage, AK: Ted Stevens Anchorage International",ANCHORAGE,ALASKA,USA,213,73,286
2/1/20,"Ketchikan, AK: Ketchikan International",KETCHIKAN,ALASKA,USA,0,14,14
2/1/20,"Phoenix, AZ: Phoenix Sky Harbor International",PHOENIX,ARIZONA,USA,178350,10549,188899
2/1/20,"Phoenix, AZ: Scottsdale",PHOENIX,ARIZONA,USA,0,20,20
2/1/20,"Tucson, AZ: Tucson International",TUCSON,ARIZONA,USA,0,4,4
2/1/20,"Carlsbad, CA: McClellan-Palomar",CARLSBAD,CALIFORNIA,USA,0,13,13
2/1/20,"Fresno, CA: Fresno Yosemite International",FRESNO,CALIFORNIA,USA,19324,0,19324
2/1/20,"Palm Springs, CA: Palm Springs International",INDIO/PALM SPRINGS,CALIFORNIA,USA,66966,28,66994
2/1/20,"Los Angeles, CA: Los Angeles International",LOS ANGELES,CALIFORNIA,USA,1497505,484,1497989
2/1/20,"Van Nuys, CA: Van Nuys Airport",LOS ANGELES,CALIFORNIA,USA,0,99,99
2/1/20,"Mammoth Lakes, CA: Mammoth Lakes Airport",MAMMOTH LAKES,CALIFORNIA,USA,0,1,1
2/1/20,"Napa, CA: Napa County",NAPA,CALIFORNIA,USA,0,4,4
2/1/20,"Oakland, CA: Metro Oakland International",OAKLAND,CALIFORNIA,USA,25131,701,25832
2/1/20,"Ontario, CA: Ontario International",ONTARIO,CALIFORNIA,USA,20687,8,20695
2/1/20,"Sacramento, CA: Sacramento International",SACRAMENTO,CALIFORNIA,USA,21564,2065,23629
2/1/20,"San Bernardino, CA: San Bernardino International",SAN BERNARDINO,CALIFORNIA,USA,0,4,4
2/1/20,"San Diego, CA: San Diego International",SAN DIEGO,CALIFORNIA,USA,76962,10,76972
2/1/20,"San Francisco, CA: San Francisco International",SAN FRANCISCO,CALIFORNIA,USA,840267,49,840316
2/1/20,"San Jose, CA: Norman Y. Mineta San Jose International",SAN JOSE,CALIFORNIA,USA,55927,274,56201
2/1/20,"Santa Ana, CA: John Wayne Airport-Orange County",SANTA ANA,CALIFORNIA,USA,7032,100,7132
2/1/20,"Santa Barbara, CA: Santa Barbara Municipal",SANTA BARBARA,CALIFORNIA,USA,0,4,4
2/1/20,"Colorado Springs, CO: City of Colorado Springs Municipal",COLORADO SPRINGS,COLORADO,USA,0,2,2
2/1/20,"Denver, CO: Centennial",DENVER,COLORADO,USA,0,4,4
2/1/20,"Denver, CO: Denver International",DENVER,COLORADO,USA,245287,491,245778
2/1/20,"Eagle, CO: Eagle County Regional",EAGLE,COLORADO,USA,0,44,44
2/1/20,"Montrose/Delta, CO: Montrose Regional",MONTROSE,COLORADO,USA,0,10,10
2/1/20,"Rifle, CO: Rifle Garfield County",RIFLE,COLORADO,USA,0,2,2
2/1/20,"Washington, DC: Ronald Reagan Washington National",WASHINGTON,D.C.,USA,23433,0,23433
2/1/20,"Washington, DC: Washington Dulles International",WASHINGTON,D.C.,USA,444498,1593,446091
2/1/20,"Boca Raton, FL: Boca Raton Public",BOCA RATON,FLORIDA,USA,0,22,22
2/1/20,"Daytona Beach, FL: Daytona Beach International",DAYTONA BEACH,FLORIDA,USA,1197,0,1197
2/1/20,"Fort Lauderdale, FL: Fort Lauderdale Executive",FT. LAUDERDALE,FLORIDA,USA,1170,56,1226
2/1/20,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FT. LAUDERDALE,FLORIDA,USA,666999,826,667825
2/1/20,"Fort Myers, FL: Southwest Florida International",FT. MYERS,FLORIDA,USA,49412,677,50089
2/1/20,"Jacksonville, FL: Jacksonville International",JACKSONVILLE,FLORIDA,USA,42,67,109
2/1/20,"Key West, FL: Key West International",KEY WEST,FLORIDA,USA,0,3,3
2/1/20,"Miami, FL: Miami International",MIAMI,FLORIDA,USA,1678469,99787,1778256
2/1/20,"Miami, FL: Miami Opa Locka Executive",MIAMI,FLORIDA,USA,0,63,63
2/1/20,"Miami, FL: Watson Island International",MIAMI,FLORIDA,USA,205,125,330
2/1/20,"Naples, FL: Naples Municipal",NAPLES,FLORIDA,USA,0,4,4
2/1/20,"Orlando, FL: Orlando International",ORLANDO,FLORIDA,USA,511208,413,511621
2/1/20,"Sanford, FL: Orlando Sanford International",SANFORD,FLORIDA,USA,1792,73,1865
2/1/20,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",SARASOTA/BRADENTON,FLORIDA,USA,9733,11,9744
2/1/20,"St. Petersburg, FL: St Pete Clearwater International",ST. PETERSBURG,FLORIDA,USA,2851,0,2851
2/1/20,"Stuart, FL: Witham Field",STUART,FLORIDA,USA,0,9,9
2/1/20,"Tampa, FL: Tampa International",TAMPA,FLORIDA,USA,102400,4704,107104
2/1/20,"West Palm Beach/Palm Beach, FL: Palm Beach International",WEST PALM BEACH,FLORIDA,USA,23038,127,23165
2/1/20,"Atlanta, GA: Dekalb Peachtree",ATLANTA,GEORGIA,USA,0,5,5
2/1/20,"Atlanta, GA: Fulton County Exec Charlie Brown Field",ATLANTA,GEORGIA,USA,0,17,17
2/1/20,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATLANTA,GEORGIA,USA,855769,187,855956
2/1/20,"Savannah, GA: Savannah/Hilton Head International",SAVANNAH,GEORGIA,USA,415,17,432
2/1/20,"Boise, ID: Boise Air Terminal",BOISE,IDAHO,USA,45,0,45
2/1/20,"Twin Falls, ID: Joslin Field - Magic Valley Regional",TWIN FALLS,IDAHO,USA,0,7,7
2/1/20,"Chicago, IL: Chicago Executive",CHICAGO,ILLINOIS,USA,0,2,2
2/1/20,"Chicago, IL: Chicago Midway International",CHICAGO,ILLINOIS,USA,39459,200,39659
2/1/20,"Chicago, IL: Chicago O'Hare International",CHICAGO,ILLINOIS,USA,762488,948,763436
2/1/20,"Indianapolis, IN: Indianapolis International",INDIANAPOLIS,INDIANA,USA,8628,2877,11505
2/1/20,"Des Moines, IA: Des Moines International",DES MOINES,IOWA,USA,0,10,10
2/1/20,"Topeka, KS: Topeka Regional",TOPEKA,KANSAS,USA,0,1569,1569
2/1/20,"Alexandria, LA: Alexandria International",ALEXANDRIA,LOUISIANA,USA,0,2145,2145
2/1/20,"New Orleans, LA: Louis Armstrong New Orleans International",NEW ORLEANS,LOUISIANA,USA,18906,14,18920
2/1/20,"Bangor, ME: Bangor International",BANGOR,MAINE,USA,375,0,375
2/1/20,"Portland, ME: Portland International Jetport",PORTLAND,MAINE,USA,60,0,60
2/1/20,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BALTIMORE,MARYLAND,USA,84298,0,84298
2/1/20,"Bedford, MA: Laurence G Hanscom Field",BEDFORD,MASSACHUSETTS,USA,0,56,56
2/1/20,"Boston, MA: Logan International",BOSTON,MASSACHUSETTS,USA,445438,1723,447161
2/1/20,"Detroit, MI: Coleman A. Young Municipal",DETROIT,MICHIGAN,USA,0,14,14
2/1/20,"Detroit, MI: Detroit Metro Wayne County",DETROIT,MICHIGAN,USA,221420,877,222297
2/1/20,"Duluth, MN: Duluth International",DULUTH,MINNESOTA,USA,148,0,148
2/1/20,"International Falls, MN: Falls International Einarson Field",INTERNATIONAL FALLS,MINNESOTA,USA,0,4,4
2/1/20,"Minneapolis, MN: Minneapolis-St Paul International",MINNEAPOLIS/ST.PAUL,MINNESOTA,USA,294672,1023,295695
2/1/20,"Kansas City, MO: Kansas City International",KANSAS CITY,MISSOURI,USA,5685,753,6438
2/1/20,"St. Louis, MO: Bi-State Parks",ST. LOUIS,MISSOURI,USA,0,96,96
2/1/20,"St. Louis, MO: St Louis Lambert International",ST. LOUIS,MISSOURI,USA,17734,2904,20638
2/1/20,"Greensboro/High Point, NC: Piedmont Triad International",GREENSBORO/HIGH POINT,NC,USA,0,6,6
2/1/20,"Lincoln, NE: Lincoln Airport",LINCOLN,NEBRASKA,USA,0,12,12
2/1/20,"Las Vegas, NV: Harry Reid International",LAS VEGAS,NEVADA,USA,235207,88,235295
2/1/20,"Reno, NV: Reno/Tahoe International",RENO,NEVADA,USA,4359,0,4359
2/1/20,"Manchester, NH: Manchester Boston Regional",MANCHESTER,NEW HAMPSHIRE,USA,46,0,46
2/1/20,"Portsmouth, NH: Portsmouth International at Pease",PORTSMOUTH,NEW HAMPSHIRE,USA,0,5,5
2/1/20,"Atlantic City, NJ: Atlantic City International",ATLANTIC CITY,NEW JERSEY,USA,0,294,294
2/1/20,"Caldwell, NJ: Essex County",CALDWELL,NEW JERSEY,USA,0,2,2
2/1/20,"Morristown, NJ: Morristown Municipal",MORRISTOWN,NEW JERSEY,USA,0,16,16
2/1/20,"Newark, NJ: Newark Liberty International",NEWARK,NEW JERSEY,USA,902177,1560,903737
2/1/20,"Teterboro, NJ: Teterboro Airport",TETERBORO,NEW JERSEY,USA,0,297,297
2/1/20,"Trenton, NJ: Trenton Mercer",TRENTON,NEW JERSEY,USA,0,2,2
2/1/20,"Albany, NY: Albany International",ALBANY,NEW YORK,USA,216,1,217
2/1/20,"Buffalo, NY: Buffalo Niagara International",BUFFALO,NEW YORK,USA,272,903,1175
2/1/20,"Islip, NY: Long Island MacArthur",ISLIP/LONG ISLAND,NEW YORK,USA,0,2,2
2/1/20,"New York, NY: John F. Kennedy International",NEW YORK,NEW YORK,USA,2103293,1296,2104589
2/1/20,"New York, NY: LaGuardia",NEW YORK,NEW YORK,USA,142017,8,142025
2/1/20,"Rochester, NY: Frederick Douglass Grtr Rochester International",ROCHESTER,NEW YORK,USA,0,8,8
2/1/20,"Watertown, NY: Watertown International",WATERTOWN,NEW YORK,USA,0,2,2
2/1/20,"White Plains, NY: Westchester County",WHITE PLAINS,NEW YORK,USA,0,159,159
2/1/20,"Charlotte, NC: Charlotte Douglas International",CHARLOTTE,NORTH CAROLINA,USA,262451,570,263021
2/1/20,"Raleigh/Durham, NC: Raleigh-Durham International",RALEIGH/DURHAM,NORTH CAROLINA,USA,16404,194,16598
2/1/20,"Wilmington, NC: Wilmington International",WILMINGTON,NORTH CAROLINA,USA,0,10,10
2/1/20,"Cincinnati, OH: Cincinnati/Northern Kentucky International",CINCINNATI,OHIO,USA,14305,1363,15668
2/1/20,"Cleveland, OH: Cleveland-Hopkins International",CLEVELAND,OHIO,USA,13564,3,13567
2/1/20,"Columbus, OH: John Glenn Columbus International",COLUMBUS,OHIO,USA,6301,762,7063
2/1/20,"Tulsa, OK: Tulsa International",TULSA,OKLAHOMA,USA,191,5,196
2/1/20,"Portland, OR: Portland International",PORTLAND,OREGON,USA,54897,11,54908
2/1/20,"Harrisburg, PA: Harrisburg International",HARRISBURG,PENNSYLVANIA,USA,48,0,48
2/1/20,"Philadelphia, PA: Philadelphia International",PHILADELPHIA,PENNSYLVANIA,USA,199840,118,199958
2/1/20,"Pittsburgh, PA: Pittsburgh International",PITTSBURGH,PENNSYLVANIA,USA,7307,4130,11437
2/1/20,"Charleston, SC: Charleston AFB/International",CHARLESTON,SOUTH CAROLINA,USA,219,4,223
2/1/20,"Memphis, TN: Memphis International",MEMPHIS,TENNESSEE,USA,1470,186,1656
2/1/20,"Nashville, TN: Nashville International",NASHVILLE,TENNESSEE,USA,18714,577,19291
2/1/20,"Austin, TX: Austin - Bergstrom International",AUSTIN,TEXAS,USA,25403,3,25406
2/1/20,"Brownsville, TX: Brownsville South Padre Island International",BROWNSVILLE,TEXAS,USA,0,2330,2330
2/1/20,"Dallas, TX: Dallas Love Field",DALLAS/FT.WORTH,TEXAS,USA,0,509,509
2/1/20,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",DALLAS/FT.WORTH,TEXAS,USA,593689,4,593693
2/1/20,"Dallas/Fort Worth, TX: Fort Worth Meacham International",DALLAS/FT.WORTH,TEXAS,USA,0,23,23
2/1/20,"El Paso, TX: El Paso International",EL PASO,TEXAS,USA,149,1562,1711
2/1/20,"Houston, TX: George Bush Intercontinental/Houston",HOUSTON,TEXAS,USA,757538,544,758082
2/1/20,"Houston, TX: William P Hobby",HOUSTON,TEXAS,USA,64282,24,64306
2/1/20,"Laredo, TX: Laredo International",LAREDO,TEXAS,USA,0,8,8
2/1/20,"San Antonio, TX: San Antonio International",SAN ANTONIO,TEXAS,USA,9631,15,9646
2/1/20,"Waco, TX: Waco Regional",WACO,TEXAS,USA,35,0,35
2/1/20,"Ogden, UT: Ogden-Hinckley",OGDEN,UTAH,USA,0,2,2
2/1/20,"Salt Lake City, UT: Salt Lake City International",SALT LAKE CITY,UTAH,USA,75834,52,75886
2/1/20,"Burlington, VT: Burlington International",BURLINGTON,VERMONT,USA,78,0,78
2/1/20,"Norfolk, VA: Norfolk International",NORFOLK,VIRGINIA,USA,130,330,460
2/1/20,"Kenmore, WA: Kenmore Air Harbor",KENMORE,WASHINGTON,USA,7,8,15
2/1/20,"Pasco/Kennewick/Richland, WA: Tri Cities",PASCO,WASHINGTON,USA,50,0,50
2/1/20,"Seattle, WA: Boeing Field/King County International",SEATTLE,WASHINGTON,USA,0,17,17
2/1/20,"Seattle, WA: Lake Union Terminal",SEATTLE,WASHINGTON,USA,872,0,872
2/1/20,"Seattle, WA: Seattle/Tacoma International",SEATTLE,WASHINGTON,USA,356622,39,356661
2/1/20,"Milwaukee, WI: General Mitchell International",MILWAUKEE,WISCONSIN,USA,3708,50,3758
2/1/20,"Casper, WY: Casper/Natrona County International",CASPER,WYOMING,USA,74,0,74
2/1/20,"Jackson, WY: Jackson Hole",JACKSON,WYOMING,USA,0,2,2
2/1/20,"Christiansted, VI: Henry E. Rohlsen",CHRISTIANSTED,ST.CROIX,USVI,178,0,178
2/1/20,"Charlotte Amalie, VI: Cyril E King",CHARLOTTE AMALIE,ST.THOMAS,USVI,674,164,838
2/1/21,"Guam, TT: Andersen AFB",ANDERSON AFB,#VALUE!,#VALUE!,0,319,319
2/1/21,"Guam, TT: Guam International",GUAM ISLAND,#VALUE!,#VALUE!,2499,0,2499
2/1/21,"Pago Pago, TT: Pago Pago International",PAGO PAGO,#VALUE!,#VALUE!,29,0,29
2/1/21,"San Juan, PR: Isla Grande",SAN JUAN,#VALUE!,#VALUE!,0,4,4
2/1/21,"San Juan, PR: Luis Munoz Marin International",SAN JUAN,#VALUE!,#VALUE!,12919,2323,15242
2/1/21,"Kona, HI: Ellison Onizuka Kona International at Keahole",KONA,HAWAII,"HAWAII, USA",60,3,63
2/1/21,"Kahului, HI: Kahului Airport",KAHULUI,MAUI,"HAWAII, USA",672,0,672
2/1/21,"Honolulu, HI: Daniel K Inouye International",HONOLULU,OAHU,"HAWAII, USA",3887,0,3887
2/1/21,"Hartford, CT: Bradley International",HARTFORD,CT/SPRINGFIELD,"MA, USA",567,0,567
2/1/21,"Anchorage, AK: Ted Stevens Anchorage International",ANCHORAGE,ALASKA,USA,0,10,10
2/1/21,"Phoenix, AZ: Phoenix Sky Harbor International",PHOENIX,ARIZONA,USA,47941,10,47951
2/1/21,"Phoenix, AZ: Scottsdale",PHOENIX,ARIZONA,USA,0,13,13
2/1/21,"Texarkana, AR: Texarkana Regional-Webb Field",TEXARKANA,ARKANSAS,USA,0,3,3
2/1/21,"Burbank, CA: Bob Hope",BURBANK,CALIFORNIA,USA,0,4,4
2/1/21,"Carlsbad, CA: McClellan-Palomar",CARLSBAD,CALIFORNIA,USA,0,1,1
2/1/21,"Fresno, CA: Fresno Yosemite International",FRESNO,CALIFORNIA,USA,11587,1,11588
2/1/21,"Hawthorne, CA: Jack Northrop Field/Hawthorne Municipal",HAWTHORNE,CALIFORNIA,USA,0,14,14
2/1/21,"Palm Springs, CA: Palm Springs International",INDIO/PALM SPRINGS,CALIFORNIA,USA,680,21,701
2/1/21,"Los Angeles, CA: Los Angeles International",LOS ANGELES,CALIFORNIA,USA,222032,98,222130
2/1/21,"Van Nuys, CA: Van Nuys Airport",LOS ANGELES,CALIFORNIA,USA,0,91,91
2/1/21,"Napa, CA: Napa County",NAPA,CALIFORNIA,USA,0,1,1
2/1/21,"Oakland, CA: Metro Oakland International",OAKLAND,CALIFORNIA,USA,10827,10,10837
2/1/21,"Ontario, CA: Ontario International",ONTARIO,CALIFORNIA,USA,1989,0,1989
2/1/21,"Sacramento, CA: Sacramento International",SACRAMENTO,CALIFORNIA,USA,12788,0,12788
2/1/21,"San Diego, CA: Brown Field Municipal",SAN DIEGO,CALIFORNIA,USA,0,21,21
2/1/21,"San Diego, CA: San Diego International",SAN DIEGO,CALIFORNIA,USA,6979,1268,8247
2/1/21,"San Francisco, CA: San Francisco International",SAN FRANCISCO,CALIFORNIA,USA,89920,2,89922
2/1/21,"San Jose, CA: Norman Y. Mineta San Jose International",SAN JOSE,CALIFORNIA,USA,13024,28,13052
2/1/21,"Visalia, CA: Visalia Municipal",VISALIA,CALIFORNIA,USA,0,9,9
2/1/21,"Denver, CO: Denver International",DENVER,COLORADO,USA,66715,0,66715
2/1/21,"Eagle, CO: Eagle County Regional",EAGLE,COLORADO,USA,0,5,5
2/1/21,"Grand Junction, CO: Grand Junction Regional",GRAND JUNCTION,COLORADO,USA,0,2,2
2/1/21,"Rifle, CO: Rifle Garfield County",RIFLE,COLORADO,USA,0,12,12
2/1/21,"New Haven, CT: Tweed New Haven",NEW HAVEN,CONNECTICUT,USA,0,12,12
2/1/21,"Waterbury, CT: Waterbury Oxford",WATERBURY,CONNECTICUT,USA,0,2,2
2/1/21,"Washington, DC: Ronald Reagan Washington National",WASHINGTON,D.C.,USA,572,0,572
2/1/21,"Washington, DC: Washington Dulles International",WASHINGTON,D.C.,USA,94343,1293,95636
2/1/21,"Boca Raton, FL: Boca Raton Public",BOCA RATON,FLORIDA,USA,0,8,8
2/1/21,"Daytona Beach, FL: Daytona Beach International",DAYTONA BEACH,FLORIDA,USA,0,7,7
2/1/21,"Fort Lauderdale, FL: Fort Lauderdale Executive",FT. LAUDERDALE,FLORIDA,USA,1088,32,1120
2/1/21,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",FT. LAUDERDALE,FLORIDA,USA,155970,443,156413
2/1/21,"Fort Myers, FL: Southwest Florida International",FT. MYERS,FLORIDA,USA,992,8,1000
2/1/21,"Fort Pierce, FL: Treasure Coast International",FT. PIERCE,FLORIDA,USA,0,3,3
2/1/21,"Miami, FL: Miami International",MIAMI,FLORIDA,USA,401468,7729,409197
2/1/21,"Miami, FL: Miami Opa Locka Executive",MIAMI,FLORIDA,USA,0,51,51
2/1/21,"Miami, FL: Watson Island International",MIAMI,FLORIDA,USA,0,10,10
2/1/21,"Naples, FL: Naples Municipal",NAPLES,FLORIDA,USA,0,17,17
2/1/21,"Orlando, FL: Orlando International",ORLANDO,FLORIDA,USA,40399,16,40415
2/1/21,"Pompano Beach, FL: Pompano Beach Airpark",POMPANO BEACH,FLORIDA,USA,0,6,6
2/1/21,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",SARASOTA/BRADENTON,FLORIDA,USA,0,2,2
2/1/21,"St. Petersburg, FL: St Pete Clearwater International",ST. PETERSBURG,FLORIDA,USA,0,22,22
2/1/21,"Tampa, FL: Tampa International",TAMPA,FLORIDA,USA,2682,0,2682
2/1/21,"West Palm Beach/Palm Beach, FL: Palm Beach International",WEST PALM BEACH,FLORIDA,USA,0,48,48
2/1/21,"Atlanta, GA: Hartsfield-Jackson Atlanta International",ATLANTA,GEORGIA,USA,193711,0,193711
2/1/21,"Savannah, GA: Savannah/Hilton Head International",SAVANNAH,GEORGIA,USA,131,0,131
2/1/21,"Honolulu, HI: Daniel K Inouye International",HONOLULU,HAWAII,USA,0,56,56
2/1/21,"Chicago, IL: Chicago Executive",CHICAGO,ILLINOIS,USA,0,19,19
2/1/21,"Chicago, IL: Chicago Midway International",CHICAGO,ILLINOIS,USA,21409,19,21428
2/1/21,"Chicago, IL: Chicago O'Hare International",CHICAGO,ILLINOIS,USA,190280,9,190289
2/1/21,"Indianapolis, IN: Indianapolis International",INDIANAPOLIS,INDIANA,USA,1769,0,1769
2/1/21,"Alexandria, LA: Alexandria International",ALEXANDRIA,LOUISIANA,USA,443,1353,1796
2/1/21,"New Orleans, LA: Louis Armstrong New Orleans International",NEW ORLEANS,LOUISIANA,USA,302,0,302
2/1/21,"Bangor, ME: Bangor International",BANGOR,MAINE,USA,0,28,28
2/1/21,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",BALTIMORE,MARYLAND,USA,20800,0,20800
2/1/21,"Bedford, MA: Laurence G Hanscom Field",BEDFORD,MASSACHUSETTS,USA,0,88,88
